_id,address,dir,end_date,flash_speed,geometry,min_speed,schedule,sign_id,sign_name,speed_limit,start_date,strobe_speed,ward_no
31120,26 Port Royal Trail,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.286901, 43.820809]]}",5,Weekdays from 7 AM - 9 PM,2116,Port Royal Trl SB,40,2020-03-24T09:00:00Z,46,23
31121,1986 Brimley Road,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.267842, 43.786584]]}",30,Weekdays from 7 AM - 9 PM,2152,Brimley Rd SB,50,2020-04-15T11:00:00Z,56,23
31122,1969 Brimley Road,NB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.266655, 43.784323]]}",30,Weekdays from 7 AM - 9 PM,2153,Brimley Rd NB,50,2020-04-15T10:00:00Z,56,23
31123,GOLDHAWK TRAIL 8M E OF PONDTAIL DR,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.278811, 43.818643]]}",5,Weekdays from 7 AM - 9 PM,2681,GOLDHAWK TRL EB,40,2021-04-30T09:00:00Z,46,23
31124,46-48 GOLDHAWK TRAIL,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.276305, 43.819883]]}",5,Weekdays from 7 AM - 9 PM,2686,GOLDHAWK TRL SB,40,2021-04-30T09:00:00Z,46,23
31125,OPP 119 BERNER TRL,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.220521, 43.801432]]}",5,Weekdays from 7 AM - 9 PM,2781,BERNER TRL SB,40,2021-12-07T09:00:00Z,46,23
31126,INVERGORDON AVE 48M E/OF HAVENVIEW RD,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.246416, 43.78843]]}",5,Weekdays from 7 AM - 9 PM,2875,INVERGORDON AVE WB,40,2022-02-11T10:00:00Z,46,23
31127,HEATHER RD 216M W/OF SHILTON RD,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.27396, 43.78966]]}",5,Weekdays from 7 AM - 9 PM,2899,HEATHER RD EB,40,2022-03-21T11:00:00Z,46,23
31128,HEATHER RD 23M W/OF SHILTON RD,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.271551, 43.790216]]}",5,Weekdays from 7 AM - 9 PM,2907,HEATHER RD WB,40,2022-03-21T11:00:00Z,46,23
31129,Nebraska,NA,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.278175, 43.825456]]}",5,Weekdays from 7 AM - 9 PM,67515,SIGN SN,40,2023-08-11T14:00:00Z,46,23
31130,Goldhawk Trl opposite 30 Penmarric Pl,SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.279082, 43.826932]]}",5,Weekdays from 7 AM - 9 PM,67608,Goldhawk Trail SB,40,2023-10-23T11:00:00Z,46,23
31131,SB Neilson Rd 80m N/of Crow Trail,SB,NA,51,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.226151, 43.812936]]}",30,Weekdays from 7 AM - 9 PM,67649,Neilson Rd SB,50,2023-10-31T07:00:00Z,56,23
31132,"273, Goldhawk Trl",SB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.282794, 43.825061]]}",5,Weekdays from 7 AM - 9 PM,67653,Goldhawk Trl SB,40,2023-11-01T11:00:00Z,46,23
31133,Opposite 255 Alton Towers Cir,NB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.278137, 43.825497]]}",5,Weekdays from 7 AM - 9 PM,67655,Alton Towers Circle NB,40,2023-11-01T11:00:00Z,46,23
31134,384/386 Port Royal Trail,EB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.291638, 43.824644]]}",5,Weekdays from 7 AM - 9 PM,67694,Port Royal Trl EB,40,2023-11-16T09:00:00Z,46,23
31135,417/419 Port Royal Trail,WB,NA,41,"{""type"": ""MultiPoint"", ""coordinates"": [[-79.289147, 43.825296]]}",5,Weekdays from 7 AM - 9 PM,67695,Port Royal Trl WB,40,2023-11-16T08:00:00Z,46,23
